tick,spot_gpus_arriving,spot_avg_duration,hp_gpus_arriving,hp_avg_duration
40304,8.0,413.0,332.0,10.285714285714286
40305,0.0,0.0,4.0,7.0
40306,0.0,0.0,4.0,6.25
40307,0.0,0.0,275.0,3.8333333333333335
40308,2.0,1.0,18.0,14.666666666666666
40309,9.0,14.5,84.0,560.0
40310,0.0,0.0,10.0,6.0
40311,0.0,0.0,77.0,2121.5
40312,0.0,0.0,10.0,301.3333333333333
40313,0.0,0.0,80.0,2.6666666666666665
40314,8.0,22.0,75.0,14.0
40315,0.0,0.0,2.0,6343.0
40316,0.0,0.0,9.0,578.5
40317,105.0,21.333333333333332,24.0,4.5
40318,0.0,0.0,1.0,18.0
40319,4.0,1.0,4.0,11.0
40320,0.0,0.0,26.0,3705.4285714285716
40321,1.0,2.0,2.0,434.0
40322,0.0,0.0,37.0,3832.1428571428573
40323,0.0,0.0,26.0,2824.090909090909
40324,0.0,0.0,7.0,1731.5
40325,0.0,0.0,8.0,230.6
40326,8.0,131.0,78.0,3727.6
40327,0.0,0.0,5.0,79.0
40328,5.0,41.666666666666664,10.0,310.0
40329,4.0,55.0,11.5,1515.0
40330,4.0,116.0,2.0,3.5
40331,0.0,0.0,34.0,54.4
40332,57.0,33.0,83.0,6.6
40333,8.0,5.0,265.0,7.5
40334,0.0,0.0,5.0,2545.2
40335,0.0,0.0,129.5,104.25
40336,4.0,72.0,69.0,2767.1666666666665
40337,7.0,7.0,129.0,51.5
40338,8.0,2.0,12.5,2979.0
40339,4.0,10.0,219.0,38.57142857142857
40340,8.0,61.0,0.0,0.0
40341,0.0,0.0,16.0,12.5
40342,0.0,0.0,5.5,1865.5
40343,1.0,1.0,2.0,423.0
40344,4.0,48.0,64.0,1.0
40345,0.0,0.0,1.0,6.0
40346,16.0,1.0,108.0,704.4285714285714
40347,0.0,0.0,65.0,12.5
40348,0.0,0.0,11.0,9.5
40349,0.0,0.0,0.0,0.0
40350,4.0,5.0,4.0,328.0
40351,0.0,0.0,3.0,416.6
40352,0.0,0.0,6.0,61.0
40353,0.0,0.0,1.0,8.0
40354,0.0,0.0,65.0,6319.5
40355,0.0,0.0,8.0,64.0
40356,0.0,0.0,11.0,2088.5
40357,0.0,0.0,65.0,3.5
40358,0.0,0.0,69.0,2156.1666666666665
40359,0.0,0.0,2.0,43.0
40360,0.0,0.0,1.0,7.0
40361,0.0,0.0,7.0,3907.0
40362,0.0,0.0,2.0,9.0
40363,0.0,0.0,65.0,30.0
40364,0.0,0.0,2.0,6354.5
40365,0.0,0.0,1.0,7.0
40366,0.0,0.0,65.0,7.5
40367,0.0,0.0,1.0,5.0
40368,0.0,0.0,1.0,30.0
40369,0.0,0.0,1.0,26.0
40370,0.0,0.0,1.0,92.0
40371,0.0,0.0,5.0,239.0
40372,0.0,0.0,1.0,6.0
40373,0.0,0.0,0.0,0.0
40374,0.0,0.0,1.0,6.0
40375,0.0,0.0,0.0,0.0
40376,0.0,0.0,258.0,41.666666666666664
40377,0.0,0.0,0.0,0.0
40378,0.0,0.0,2.0,406.5
40379,0.0,0.0,0.0,0.0
40380,0.0,0.0,8.0,1487.857142857143
40381,0.0,0.0,1.0,5.0
40382,0.0,0.0,3.0,17.666666666666668
40383,0.0,0.0,0.0,0.0
40384,0.0,0.0,1.0,8.0
40385,0.0,0.0,1.0,6.0
40386,0.0,0.0,2.0,4.0
40387,0.0,0.0,65.0,4.0
40388,8.0,18.0,5.0,3198.5
40389,0.0,0.0,256.0,96.0
40390,0.0,0.0,1.0,6.0
40391,0.0,0.0,3.0,71.75
40392,0.0,0.0,4.0,104.75
40393,0.0,0.0,2.0,6303.0
40394,0.0,0.0,3.0,89.33333333333333
40395,0.0,0.0,2.0,14.5
40396,0.0,0.0,0.0,0.0
40397,0.0,0.0,1.0,7.0
40398,0.0,0.0,7.0,414.7142857142857
40399,0.0,0.0,3.0,4535.0
40400,0.0,0.0,2.0,394.5
40401,0.0,0.0,1.0,27.0
40402,4.0,99.0,0.0,0.0
40403,0.0,0.0,0.0,0.0
40404,0.0,0.0,10.0,123.0
40405,0.0,0.0,4.0,3707.5
40406,0.0,0.0,2.0,24.0
40407,0.0,0.0,0.0,0.0
40408,0.0,0.0,0.0,0.0
40409,0.0,0.0,5.0,2776.6666666666665
40410,2.0,10.0,8.0,1298.25
40411,0.0,0.0,5.0,67.5
40412,0.0,0.0,2.0,120.0
40413,0.0,0.0,8.0,48.0
40414,0.0,0.0,5.0,534.75
40415,0.0,0.0,0.0,0.0
40416,0.0,0.0,7.0,370.8333333333333
40417,0.0,0.0,11.0,259.3333333333333
40418,0.0,0.0,4.0,52.25
40419,4.0,2.0,12.0,76.2
40420,0.0,0.0,2.0,100.0
40421,0.0,0.0,3.0,1744.6666666666667
40422,0.0,0.0,2.0,6289.0
40423,0.0,0.0,2.0,6287.5
40424,0.0,0.0,4.0,6324.25
40425,0.0,0.0,16.0,47.0
40426,0.0,0.0,0.0,0.0
40427,0.0,0.0,1.0,6.0
40428,0.0,0.0,1.0,17.0
40429,0.0,0.0,9.0,5.0
40430,0.0,0.0,4.0,34.75
40431,0.0,0.0,10.0,6.0
40432,0.0,0.0,0.0,0.0
40433,0.0,0.0,1.0,9.0
40434,0.0,0.0,1.0,7.0
40435,0.0,0.0,1.0,5.0
40436,0.0,0.0,2.0,1.0
40437,0.0,0.0,10.0,306.0
40438,0.0,0.0,32.0,1873.5
40439,17.0,5.0,42.0,188.5
40440,0.0,0.0,2.0,31.0
40441,0.0,0.0,12.0,241.66666666666666
40442,5.0,1.0,41.0,2645.157894736842
40443,1.0,1.0,89.0,18.375
40444,4.0,3.0,23.0,193.0
40445,3.0,5.5,43.0,34.09090909090909
40446,19.0,9.0,51.0,186.11111111111111
40447,0.5,16.0,4.0,486.0
40448,1.0,2.0,277.0,259.75
40449,5.0,1.5,5.0,15.2
40450,0.0,0.0,96.0,31.25
40451,10.0,30.0,54.0,60.0
40452,6.0,3.3333333333333335,18.0,264.0
40453,12.0,7.5,10.0,19.333333333333332
40454,8.0,61.0,22.0,763.0
40455,4.0,1.0,10.3,14.0
40456,8.0,60.0,34.0,1019.3333333333334
40457,17.0,32.8,21.3,2.2857142857142856
40458,8.0,17.5,20.0,16.5
40459,8.0,21.0,104.0,2274.3333333333335
40460,1.0,1.0,16.0,51.5
40461,28.0,7.0,5.0,52.5
40462,3.0,3.0,1.0,75.0
40463,0.0,0.0,32.0,1.0
40464,103.5,17.25,42.8,4834.666666666667
40465,53.5,26.25,8.8,32.666666666666664
40466,0.0,0.0,17.0,20.333333333333332
40467,0.0,0.0,11.0,31.6
40468,0.0,0.0,18.0,72.75
40469,0.0,0.0,9.5,93.0
40470,0.0,0.0,9.0,71.5
40471,0.0,0.0,3.0,36.333333333333336
40472,24.0,10.0,35.0,1.5
40473,1.0,1.0,3.0,17.333333333333332
40474,0.0,0.0,26.5,2132.25
40475,0.0,0.0,1.0,6.0
40476,11.0,15.75,35.0,3136.25
40477,0.0,0.0,1.0,16.0
40478,0.0,0.0,8.5,662.0
40479,1.0,1.0,10.0,23.333333333333332
40480,8.0,21.0,9.0,5.5
40481,8.0,14.0,25.0,5.0
40482,0.0,0.0,7.0,40.0
40483,4.0,1.0,0.0,0.0
40484,0.0,0.0,25.0,338.0
40485,9.0,3.0,32.6,33.0
40486,4.0,3.0,294.3,169.36363636363637
40487,8.0,7.0,13.0,27.4
40488,19.0,2.4,328.0,22.75
40489,32.0,7.7,1.0,78.0
40490,48.0,4.0,7.0,300.7142857142857
40491,8.0,1.0,311.8,471.6
40492,7.0,15.0,46.1,1293.4615384615386
40493,41.0,13.714285714285714,173.0,179.28571428571428
40494,17.0,3.3333333333333335,99.0,276.25
40495,11.0,2.0,93.4,634.6363636363636
40496,10.0,2.6666666666666665,183.0,281.9
40497,39.0,13.5,83.3,2089.1666666666665
40498,11.0,11.2,290.0,73.2
40499,8.0,3.0,7.2,4.125
40500,6.0,2.6666666666666665,173.0,6190.875
40501,16.0,56.285714285714285,37.1,527.8571428571429
40502,13.0,10.333333333333334,103.0,839.1666666666666
40503,0.0,0.0,12.0,18.25
40504,0.0,0.0,2.5,455.25
40505,13.0,4.666666666666667,25.3,4322.076923076923
40506,3.0,10.0,99.0,5.0
40507,1.0,5.0,69.0,246.0
40508,3.0,5.0,35.0,300.25
40509,0.0,0.0,21.0,10.0
40510,5.0,7.5,15.0,3348.0
40511,8.0,2.0,299.0,156.0
40512,8.0,38.0,28.0,579.0
40513,4.0,2.0,73.0,3.0
40514,16.0,2.0,11.5,29.25
40515,10.0,1.3333333333333333,109.0,10.75
40516,17.0,1.25,76.0,202.0
40517,9.0,3.0,74.0,15.666666666666666
40518,32.0,3.5555555555555554,25.0,154.0
40519,21.0,11.0,53.0,130.33333333333334
40520,1.0,1.0,74.0,4075.8888888888887
40521,9.0,4.666666666666667,12.1,1427.3
40522,5.0,1.0,75.0,248.88888888888889
40523,25.0,15.571428571428571,84.0,1359.9
40524,8.0,3.0,39.0,25.857142857142858
40525,12.0,20.5,21.0,889.6666666666666
40526,0.0,0.0,70.0,2496.4
40527,1.0,1.0,72.0,264.77777777777777
40528,8.0,21.0,13.0,2101.1666666666665
40529,6.0,24.75,13.0,381.6666666666667
40530,1.0,1.0,102.0,3404.866666666667
40531,6.0,4.666666666666667,134.1,277.22222222222223
40532,8.0,7.0,31.0,313.0
40533,8.0,3.0,81.5,1781.5
40534,2.0,2.0,10.0,1160.5
40535,1.0,1.0,36.0,825.5555555555555
40536,8.0,1.0,57.9,114.75
40537,5.0,4.0,1.0,25.0
40538,0.0,0.0,1.0,8.0
40539,0.0,0.0,83.5,3660.3333333333335
40540,8.0,2.0,8.0,1059.0
40541,8.0,67.0,4.3,3461.5
40542,0.0,0.0,516.0,10.5
40543,0.0,0.0,28.5,3428.1666666666665
40544,0.0,0.0,65.5,2.3333333333333335
40545,2.0,40.0,141.5,624.6666666666666
40546,0.0,0.0,12.8,1731.25
40547,0.0,0.0,10.3,31.75
40548,0.0,0.0,7.0,1752.5
40549,1.0,5.0,10.0,393.5
40550,8.0,1.0,0.0,0.0
40551,0.0,0.0,4.5,5.6
40552,8.0,2.0,1.5,17.5
40553,16.0,26.0,514.0,6.0
40554,8.0,1.0,289.5,521.6666666666666
40555,0.0,0.0,0.0,0.0
40556,0.0,0.0,282.0,4.0
40557,12.0,1.5,0.0,0.0
40558,0.0,0.0,515.0,6.5
40559,8.0,1.0,0.0,0.0
40560,17.0,15.0,570.0,119.5
40561,28.0,32.8,0.0,0.0
40562,0.0,0.0,1.0,2.0
40563,0.0,0.0,11.0,16.5
40564,4.0,2.0,3.0,15.333333333333334
40565,8.0,2.0,1.0,6.0
40566,0.0,0.0,513.0,3.5
40567,0.0,0.0,1.0,34.0
40568,8.0,2.0,8.0,2.0
40569,0.0,0.0,6.0,3441.6666666666665
40570,0.0,0.0,517.0,5.166666666666667
40571,0.0,0.0,1.0,6.0
40572,0.0,0.0,11.0,11.5
40573,0.0,0.0,272.0,35.0
40574,0.0,0.0,0.0,0.0
40575,8.0,18.5,299.0,11.0
40576,8.0,1.0,6.5,7.166666666666667
40577,0.0,0.0,67.0,5.75
40578,0.0,0.0,65.0,28.0
40579,12.0,15.5,0.0,0.0
40580,0.0,0.0,64.5,16.0
40581,16.0,28.0,11.0,10.75
40582,0.0,0.0,2.0,6.0
40583,8.0,15.0,0.0,0.0
40584,0.0,0.0,67.0,1932.6666666666667
40585,0.0,0.0,0.0,0.0
40586,0.0,0.0,5.0,764.8
40587,0.0,0.0,65.0,209.0
40588,0.0,0.0,2.0,6.0
40589,0.0,0.0,0.0,0.0
40590,1.0,1.0,128.0,2.0
40591,0.0,0.0,1.0,5.0
40592,0.0,0.0,130.0,360.0
40593,0.0,0.0,1.0,6.0
40594,1.0,1.0,1.0,7.0
40595,1.0,1.0,1.0,5.0
40596,0.0,0.0,2.0,28.0
40597,9.0,6.0,504.0,11.0
40598,0.0,0.0,2.0,4.0
40599,0.0,0.0,17.0,10.75
40600,2.0,1.0,4.0,4.25
40601,1.0,1.0,0.0,0.0
40602,1.0,1.0,3.0,1.6666666666666667
40603,1.0,1.0,2.0,2.0
40604,1.0,1.0,3.0,11.333333333333334
40605,1.0,3.0,2.0,19.0
40606,0.0,0.0,5.0,9.2
40607,12.0,10.5,64.0,1.0
40608,17.0,21.75,9.5,4821.8
40609,0.0,0.0,259.0,3100.25
40610,0.0,0.0,3.0,3466.3333333333335
40611,0.0,0.0,1.0,12381.0
40612,8.0,33.0,4.0,100.25
40613,0.0,0.0,10.0,90.0
40614,0.0,0.0,5.0,101.0
40615,1.0,1.0,292.0,984.0
40616,0.0,0.0,2.0,155.0
40617,0.0,0.0,0.0,0.0
40618,0.0,0.0,3.0,61.0
40619,2.0,1.0,9.0,6189.5
40620,2.0,203.5,4.0,21.0
40621,2.0,513.0,3.0,3552.0
40622,0.0,0.0,261.0,102.0
40623,0.0,0.0,2.0,20.0
40624,0.0,0.0,0.3,560.0
40625,0.0,0.0,1.0,8.0
40626,110.0,8.428571428571429,2.0,1146.5
40627,9.0,7.0,4.0,3.75
40628,0.0,0.0,1.0,88.0
40629,0.0,0.0,8.0,10.0
40630,16.0,12.0,0.0,0.0
40631,1.0,12.0,496.0,5.0
40632,0.0,0.0,6.0,2070.5
40633,0.0,0.0,1.0,12359.0
40634,0.0,0.0,2.0,6250.5
40635,0.0,0.0,0.0,0.0
40636,0.0,0.0,0.0,0.0
40637,8.0,24.0,11.0,3300.5
40638,8.0,2.0,499.0,3111.0
40639,0.0,0.0,1.0,7.0
40640,0.0,0.0,0.0,0.0
40641,0.0,0.0,129.0,91.5
40642,0.0,0.0,5.0,3550.4
40643,0.0,0.0,1.0,26.0
40644,0.0,0.0,2.0,84.5
40645,16.0,49.0,2.0,12347.0
40646,0.0,0.0,3.0,4119.666666666667
40647,0.0,0.0,0.0,0.0
40648,0.0,0.0,4.3,5188.8
40649,0.0,0.0,1.0,7.0
40650,0.0,0.0,2.0,6173.5
40651,0.0,0.0,496.0,169.0
40652,0.0,0.0,8.0,148.0
40653,8.0,96.0,3.0,5.666666666666667
40654,0.0,0.0,0.0,0.0
40655,0.0,0.0,2.0,5.5
40656,0.0,0.0,1.0,10608.0
40657,0.0,0.0,0.0,0.0
40658,0.0,0.0,0.0,0.0
40659,0.0,0.0,3.0,238.66666666666666
40660,0.0,0.0,2.0,40.0
40661,0.0,0.0,1025.0,24.0
40662,8.0,9.0,1.0,3015.0
40663,0.0,0.0,0.0,0.0
40664,0.0,0.0,2.0,6166.5
40665,0.0,0.0,4.0,13.666666666666666
40666,0.0,0.0,1.0,139.0
40667,0.0,0.0,1.0,7.0
40668,0.0,0.0,6.0,183.4
40669,0.0,0.0,0.0,0.0
40670,0.0,0.0,2.0,116.5
40671,8.0,3.0,0.0,0.0
40672,0.0,0.0,1.0,6.0
40673,0.0,0.0,3.0,4110.333333333333
40674,0.0,0.0,0.0,0.0
40675,0.0,0.0,1.0,2.0
40676,16.0,9.5,1.0,7.0
40677,8.0,9.0,0.0,0.0
40678,0.0,0.0,6.0,6175.5
40679,8.0,7.0,0.0,0.0
40680,0.0,0.0,4.0,68.5
40681,0.0,0.0,1.0,7.0
40682,0.0,0.0,2.0,214.0
40683,0.0,0.0,2.0,6.0
40684,0.0,0.0,0.0,0.0
40685,0.0,0.0,5.0,1121.0
40686,0.0,0.0,6.0,3697.8333333333335
40687,8.0,11.0,2.0,6.0
40688,0.0,0.0,0.0,0.0
40689,0.0,0.0,1.0,6.0
40690,0.0,0.0,0.0,0.0
40691,0.0,0.0,0.0,0.0
40692,0.0,0.0,8.0,133.75
40693,0.0,0.0,1.0,8.0
40694,0.0,0.0,1.0,137.0
40695,0.0,0.0,1.0,6.0
40696,0.0,0.0,0.0,0.0
40697,2.0,6.5,1.0,5.0
40698,0.0,0.0,1.0,7.0
40699,8.0,17.0,0.0,0.0
40700,0.0,0.0,2.0,6.5
40701,0.0,0.0,1.0,5.0
40702,0.0,0.0,0.0,0.0
40703,0.0,0.0,5.0,30.5
40704,0.0,0.0,3.0,120.66666666666667
40705,0.0,0.0,0.0,0.0
40706,90.0,126.6,3.0,58.666666666666664
40707,4.0,2.0,0.0,0.0
40708,0.0,0.0,0.0,0.0
40709,0.0,0.0,1.0,39.0
40710,0.0,0.0,0.0,0.0
40711,0.0,0.0,3.0,92.0
40712,0.0,0.0,8.0,3.0
40713,0.0,0.0,25.0,41.666666666666664
40714,0.0,0.0,1.0,7958.0
40715,0.0,0.0,41.0,10.4
40716,24.0,52.333333333333336,49.0,6.6
40717,0.0,0.0,32.0,20.666666666666668
40718,8.0,112.0,0.0,0.0
40719,0.0,0.0,9.0,4.5
40720,0.0,0.0,16.0,28.0
40721,0.0,0.0,24.0,2.0
40722,0.0,0.0,0.0,0.0
40723,0.0,0.0,8.5,13.0
40724,0.0,0.0,81.0,16.0
40725,0.0,0.0,79.0,114.33333333333333
40726,0.0,0.0,29.0,281.0
40727,0.0,0.0,144.0,2.3333333333333335
40728,0.0,0.0,72.0,85.5
40729,0.0,0.0,66.0,311.6666666666667
40730,0.0,0.0,144.0,56.333333333333336
40731,0.0,0.0,0.0,0.0
40732,4.0,9.0,1024.0,4.0
40733,8.0,36.0,1.0,6.0
40734,0.0,0.0,7.0,18.75
40735,1.0,7.0,0.0,0.0
40736,0.0,0.0,40.0,86.0
40737,0.0,0.0,16.0,10.5
40738,0.0,0.0,128.0,44.5
40739,0.0,0.0,1.0,7.0
40740,1.0,865.0,1.0,23.0
40741,0.0,0.0,16.0,447.0
40742,8.0,90.0,32.0,101.0
40743,30.0,2.6666666666666665,0.0,0.0
40744,0.0,0.0,1.0,152.0
40745,0.0,0.0,18.0,60.333333333333336
40746,1.0,38.0,1.0,9.0
40747,0.0,0.0,1.0,7.0
40748,0.0,0.0,0.0,0.0
40749,0.0,0.0,0.0,0.0
40750,0.0,0.0,8.0,3.0
40751,0.0,0.0,7.0,8131.857142857143
40752,0.0,0.0,5.0,6.0
40753,4.0,27.0,41.0,58.0
40754,0.0,0.0,8.0,62.0
40755,0.0,0.0,5.0,1008.0
40756,0.0,0.0,9.0,11.0
40757,0.0,0.0,1.0,5.0
40758,0.0,0.0,2.0,60.0
40759,1.0,7.0,2.0,62.0
40760,8.0,18.0,4.199999999999999,915.8181818181819
40761,0.0,0.0,0.0,0.0
40762,0.0,0.0,3.0,6331.666666666667
40763,0.0,0.0,1.0,4.0
40764,8.0,20.0,66.0,193.66666666666666
40765,0.0,0.0,2.0,18.0
40766,0.0,0.0,331.0,37.333333333333336
40767,0.0,0.0,3.0,5.0
40768,8.0,18.0,65.0,20.0
40769,0.0,0.0,0.0,0.0
40770,0.0,0.0,64.0,3.0
40771,0.0,0.0,1.0,7.0
40772,0.0,0.0,2.0,21.0
40773,0.0,0.0,64.0,2.0
40774,0.0,0.0,20.0,301.0
40775,0.0,0.0,66.0,3.3333333333333335
40776,0.0,0.0,64.0,10.0
40777,0.0,0.0,7.3,1463.875
40778,8.0,24.0,11.0,28.5
40779,9.0,60.0,10.0,31.428571428571427
40780,4.0,22.0,67.0,24.0
40781,0.0,0.0,5.0,1.6
40782,1.0,3.0,5.0,1.6
40783,0.0,0.0,9.0,2.3333333333333335
40784,0.0,0.0,262.0,6.857142857142857
40785,0.0,0.0,6.0,2.0
40786,8.0,22.0,137.0,6.0
40787,1.0,5.0,9.3,40.6
40788,1.0,4.0,18.0,1.7272727272727273
40789,0.0,0.0,10.0,790.1818181818181
40790,0.0,0.0,10.0,13.3
40791,1.0,3.0,9.0,1357.111111111111
40792,0.0,0.0,266.0,2.727272727272727
40793,0.0,0.0,7.0,635.0
40794,0.0,0.0,4.0,1.75
40795,1.0,4.0,8.0,3051.375
40796,0.0,0.0,4.0,3.0
40797,0.0,0.0,3.0,6.666666666666667
40798,0.0,0.0,11.0,16.125
40799,0.0,0.0,6.0,1169.3333333333333
40800,0.0,0.0,14.0,406.57142857142856
40801,8.0,30.0,33.0,6.0
40802,4.0,1.0,114.0,1.9166666666666667
40803,0.0,0.0,9.0,1.7777777777777777
40804,0.0,0.0,6.0,2.3333333333333335
40805,0.0,0.0,263.0,5.5
40806,0.0,0.0,9.0,355.1111111111111
40807,0.0,0.0,32.0,11.11111111111111
40808,8.0,22.0,154.0,946.8461538461538
40809,0.0,0.0,5.0,1.6
40810,0.0,0.0,8.0,2.5
40811,0.0,0.0,12.0,1.75
40812,0.0,0.0,42.0,148.0
40813,4.0,4.0,14.0,2.8181818181818183
40814,4.0,10.0,23.0,1.875
40815,0.0,0.0,145.0,814.8181818181819
40816,8.0,80.0,9.0,2.3333333333333335
40817,1.0,3.0,83.0,6.071428571428571
40818,1.0,1.0,8.0,3.375
40819,0.0,0.0,280.0,7.285714285714286
40820,0.0,0.0,9.0,1.8333333333333333
40821,0.0,0.0,315.0,17.77777777777778
40822,0.0,0.0,14.0,1.8571428571428572
40823,0.0,0.0,14.0,7.2727272727272725
40824,0.0,0.0,279.0,238.2
40825,0.0,0.0,313.0,7.666666666666667
40826,0.0,0.0,7.0,1.0
40827,0.0,0.0,18.0,1.6363636363636365
40828,0.0,0.0,26.0,4.090909090909091
40829,8.0,27.0,374.0,46.6875
40830,19.0,15.2,523.0,779.0833333333334
40831,8.0,474.0,35.0,2.230769230769231
40832,8.0,5.0,22.0,3.3333333333333335
40833,0.0,0.0,28.0,6.153846153846154
40834,0.0,0.0,11.0,1.6363636363636365
40835,0.0,0.0,7.0,1.0
40836,16.0,408.0,357.0,14.428571428571429
40837,2.0,236.0,14.0,10.857142857142858
40838,0.0,0.0,19.0,5.083333333333333
40839,0.0,0.0,6.0,1.0
40840,0.0,0.0,9.0,5.0
40841,0.0,0.0,42.0,423.25
40842,0.0,0.0,16.0,41.125
40843,0.0,0.0,10.0,63.7
40844,0.0,0.0,16.0,3.3333333333333335
40845,0.0,0.0,5.0,1.6
40846,0.0,0.0,5.0,3.4
40847,0.0,0.0,9.0,4.666666666666667
40848,0.0,0.0,19.0,14.727272727272727
40849,0.0,0.0,8.0,1.75
40850,0.0,0.0,7.0,6.0
40851,1.0,45.0,17.0,907.2727272727273
40852,0.0,0.0,17.0,5.9
40853,0.0,0.0,12.0,62.75
40854,0.0,0.0,12.0,1013.25
40855,0.0,0.0,16.0,7.333333333333333
40856,8.0,2.0,9.0,3.7777777777777777
40857,8.0,21.0,10.0,1.9
40858,0.0,0.0,6.0,2024.6666666666667
40859,99.0,37.8,14.0,9.285714285714286
40860,0.0,0.0,8.0,2.5
40861,0.0,0.0,4.0,1.25
40862,0.0,0.0,22.0,80.21428571428571
40863,0.0,0.0,14.0,255.08333333333334
40864,0.0,0.0,38.0,4.461538461538462
40865,0.0,0.0,9.0,1.7777777777777777
40866,9.0,3.0,10.0,3.0
40867,4.0,12.0,4.0,2.0
40868,0.0,0.0,15.0,1.375
40869,0.0,0.0,25.3,35.27272727272727
40870,0.0,0.0,9.0,1.0
40871,0.0,0.0,20.0,7.3076923076923075
40872,0.0,0.0,29.0,1.9285714285714286
40873,0.0,0.0,20.0,341.61538461538464
40874,0.0,0.0,12.0,4.083333333333333
40875,0.0,0.0,27.0,1.75
40876,8.0,2.0,13.0,1.2307692307692308
40877,8.0,31.0,37.0,1.6666666666666667
40878,0.0,0.0,14.0,3.0
40879,8.0,17.0,12.0,2.5
40880,0.0,0.0,24.0,34.666666666666664
40881,0.0,0.0,16.0,673.4444444444445
40882,1.0,4.0,15.0,2.1333333333333333
40883,1.0,16.0,11.0,1.3636363636363635
40884,0.0,0.0,14.0,2.9285714285714284
40885,0.0,0.0,26.0,2.0
40886,0.0,0.0,9.0,2.4444444444444446
40887,0.0,0.0,9.0,993.1111111111111
40888,120.0,2.5,6.0,2.3333333333333335
40889,0.0,0.0,2.0,2.5
40890,0.0,0.0,8.0,2.75
40891,1.0,4.0,28.0,2.1666666666666665
40892,0.0,0.0,14.0,5.5
40893,0.0,0.0,61.0,1.5
40894,0.0,0.0,353.0,1.5
40895,0.0,0.0,3.0,2.3333333333333335
40896,0.0,0.0,85.0,6.8
40897,0.0,0.0,13.0,6.3076923076923075
40898,108.0,10.0,8.0,1.75
40899,0.0,0.0,9.0,5.888888888888889
40900,0.0,0.0,9.0,1.0
40901,0.0,0.0,241.0,162.8181818181818
40902,0.0,0.0,167.0,3.0
40903,1.0,2.0,80.0,2.8
40904,4.0,72.0,70.0,2.625
40905,0.0,0.0,163.0,39.25
40906,0.0,0.0,6.0,3.3333333333333335
40907,0.0,0.0,65.0,2.6
40908,8.0,2.0,13.0,4.0
40909,0.0,0.0,31.8,4.363636363636363
40910,4.0,46.0,126.0,21.125
40911,0.0,0.0,12.0,638.4
40912,0.0,0.0,122.8,4.666666666666667
40913,103.0,30.25,3.0,4031.0
40914,0.0,0.0,3.0,9.333333333333334
40915,0.0,0.0,113.8,2.6
40916,0.0,0.0,2.0,7.0
40917,0.0,0.0,4.0,5.75
40918,0.0,0.0,1.3,2.0
40919,0.0,0.0,121.5,45.333333333333336
40920,0.0,0.0,5.0,12.2
40921,0.0,0.0,2.0,3.5
40922,7.0,75.0,4.0,1.5
40923,0.0,0.0,6.0,2.8333333333333335
40924,0.0,0.0,5.0,2.4
40925,0.0,0.0,9.0,3.2222222222222223
40926,0.0,0.0,8.0,614.125
40927,0.0,0.0,4.0,1.25
40928,0.0,0.0,7.0,83.14285714285714
40929,11.0,16.0,13.0,22.166666666666668
40930,0.0,0.0,5.0,4.4
40931,0.0,0.0,15.0,832.5
40932,0.0,0.0,9.0,37.125
40933,0.0,0.0,3.0,3211.0
40934,0.0,0.0,3.0,4.333333333333333
40935,1.0,56.0,4.0,2872.75
40936,0.0,0.0,6.0,5.166666666666667
40937,0.0,0.0,5.0,18.2
40938,0.0,0.0,4.0,7.0
40939,0.0,0.0,5.0,2.4
40940,0.0,0.0,4.0,9.0
40941,0.0,0.0,1.0,9.0
40942,0.0,0.0,5.0,8.0
40943,0.0,0.0,0.0,0.0
40944,0.0,0.0,2.0,6.0
40945,0.0,0.0,1.0,8.0
40946,0.0,0.0,1.3,4414.0
40947,0.0,0.0,2.0,6.5
40948,0.0,0.0,2.0,6.5
40949,0.0,0.0,3.0,4.666666666666667
40950,0.0,0.0,0.0,0.0
40951,0.0,0.0,4.0,3.25
40952,0.0,0.0,5.0,1.4
40953,0.0,0.0,8.0,332.625
40954,0.0,0.0,8.0,1507.75
40955,0.0,0.0,5.0,4.8
40956,0.0,0.0,3.0,176.33333333333334
40957,0.0,0.0,2.0,1.5
40958,0.0,0.0,9.0,52.77777777777778
40959,0.0,0.0,6.0,38.666666666666664
40960,0.0,0.0,10.0,1.7
40961,0.0,0.0,9.0,1.7777777777777777
40962,0.0,0.0,9.0,1050.5555555555557
40963,0.0,0.0,8.0,4.5
40964,16.0,13.5,24.0,26.5
40965,0.0,0.0,6.0,1.0
40966,0.0,0.0,8.0,2.125
40967,0.0,0.0,9.0,95.66666666666667
40968,0.0,0.0,10.0,71.4
40969,0.0,0.0,8.0,366.75
40970,0.0,0.0,8.0,2.75
40971,0.0,0.0,6.0,1.5
40972,0.0,0.0,9.0,98.77777777777777
40973,0.0,0.0,9.0,3.888888888888889
40974,0.0,0.0,12.0,788.25
40975,0.0,0.0,9.0,1.6666666666666667
40976,0.0,0.0,7.0,1.2857142857142858
40977,0.0,0.0,6.0,2.1666666666666665
40978,0.0,0.0,9.0,1.5555555555555556
40979,0.0,0.0,7.0,2.2857142857142856
40980,0.0,0.0,10.0,15.8
40981,0.0,0.0,13.3,2803.0
40982,0.0,0.0,7.0,3.4285714285714284
40983,0.0,0.0,4.0,4.75
40984,2.0,4.0,5.3,69.16666666666667
40985,0.0,0.0,5.0,4.6
40986,0.0,0.0,4.0,1060.0
